image_path,question,answer
images/small/be/be043121.jpg,What object is represented?,Face
images/small/be/bef3e5be.jpg,What shape is the lampshade?,Conical
images/small/be/bef3e5be.jpg,Is the cord knotted?,No
images/small/be/be1d47e7.jpg,What shape are the glitter stripes?,Chevron
images/small/be/be1d47e7.jpg,What is the dominant color?,Pink
images/small/be/beb5a4b6.jpg,What device is the case for?,Phone
images/small/be/beb5a4b6.jpg,What is the dominant color?,Pink
images/small/be/bea8f464.jpg,What shape is the package?,Cylinder
images/small/be/bea8f464.jpg,Is the product new?,Yes
images/small/be/be8ddac9.jpg,What shape is the backrest?,Curved
images/small/be/be8ddac9.jpg,What material covers the chair?,Velvet
images/small/be/be44707c.jpg,What shape is the headphone's earcup?,Round
images/small/be/be44707c.jpg,What object appears on the back?,Headphones
images/small/be/be9667bd.jpg,What shape is dominant?,Rectangle
images/small/be/be9667bd.jpg,What unit measures height?,Inches
images/small/be/be3a7e86.jpg,What shape is the seat?,Curved
images/small/be/be3a7e86.jpg,What material is the seat?,Plastic
images/small/be/be6db596.jpg,What monument is depicted?,Sphinx
images/small/be/be6db596.jpg,What object is this?,Phone
images/small/be/be5f4a91.jpg,What shape is the 'M'?,Triangle
images/small/be/be5f4a91.jpg,What animal is depicted?,Cat
images/small/be/bee94f74.jpg,What kind of chair is shown?,Barstool
images/small/be/bee94f74.jpg,What shape are the back's openings?,Diamond
images/small/be/bed14733.jpg,What are the tubes' wrappers colored?,Black
images/small/be/bed14733.jpg,What kind of lip product is shown?,Chubby
images/small/be/befb2268.jpg,What is the shape of the item?,Sphere
images/small/be/befb2268.jpg,What is the product made of?,Wicker
images/small/be/be84be9b.jpg,What type pastry is shown?,Scones
images/small/be/be84be9b.jpg,Which fruit is included?,Cranberry
images/small/be/beba87a1.jpg,What is the product primarily covered in?,Fabric
images/small/be/beba87a1.jpg,What shape is the armrest?,Rectangular
images/small/be/be534dcd.jpg,What type footwear are these?,Loafers
images/small/be/be534dcd.jpg,What is the material?,Leather
images/small/be/becacd08.jpg,What brand is shown?,Flavia
images/small/be/becacd08.jpg,What is the sole's color?,Brown
images/small/be/bee7111e.jpg,What brand is visible?,Amazonbasics
images/small/be/bee7111e.jpg,What shape is the adapter?,Rectangular
images/small/be/bed9e882.jpg,What object is the dancer seemingly spinning?,Rings
images/small/be/bed9e882.jpg,What kind of footwear are they wearing?,Sneakers
images/small/be/be0e0819.jpg,What shape is the overall toy?,Triangular
images/small/be/be0e0819.jpg,Are the patterns geometric?,No
images/small/be/be1c2bdf.jpg,What is the predominant color?,Black
images/small/be/be1c2bdf.jpg,What is the visible hook material?,Metal
images/small/be/bec5b04e.jpg,What is the product's form?,Capsules
images/small/be/bec5b04e.jpg,How many capsules are quantified?,Sixty
images/small/be/be75c184.jpg,What object is depicted?,Case
images/small/be/be75c184.jpg,What reflects on the water?,Mountain
images/small/be/be8663b4.jpg,What flowers are pictured?,Lilacs
images/small/be/be8663b4.jpg,What is the casing's primary color?,Purple
images/small/be/beebaf2a.jpg,What is the product?,Case
images/small/be/beebaf2a.jpg,What color dominates?,Red
images/small/be/be7db810.jpg,What is the product's primary function?,Protection
images/small/be/be7db810.jpg,What is the dominant color present?,Blue
images/small/be/be9ff18b.jpg,What bedding item is topmost?,Pillow
images/small/be/be9ff18b.jpg,What texture is prominent?,Smooth
images/small/be/becb9b03.jpg,What shape is surrounding the letter?,Heart
images/small/be/becb9b03.jpg,What is the main background design?,Stars
images/small/be/be5cd135.jpg,What is the product's overall shape?,Tapered
images/small/be/be5cd135.jpg,What brand is visible?,AmazonBasics
images/small/be/be0920d2.jpg,What shape is the shade?,Cylindrical
images/small/be/be0920d2.jpg,Is the bulb incandescent?,Yes
images/small/be/bec1476e.jpg,What specific type of product is shown?,Backpack
images/small/be/bec1476e.jpg,What is the handle's shape?,Rounded
images/small/be/be04cbde.jpg,What is the package's dominant texture?,Foil
images/small/be/be04cbde.jpg,What shape are the instruction images?,Square
images/small/be/be1f9343.jpg,What is the predominant color?,Purple
images/small/be/be1f9343.jpg,What shape is the hat?,Round
images/small/be/bebfcd26.jpg,What footwear style is depicted?,Chukka
images/small/be/bebfcd26.jpg,What's the primary upper material?,Suede
images/small/be/bec12b52.jpg,What is the product's grade?,Grade
images/small/be/bec12b52.jpg,What is the lid's color?,Red
images/small/be/bece3ccc.jpg,Which grain is listed first?,Wheat
images/small/be/bece3ccc.jpg,What oil is listed?,Soybean
images/small/be/bec4a622.jpg,What shape is the seat?,Round
images/small/be/bec4a622.jpg,What color are the legs?,Black
images/small/be/bece41c7.jpg,What letter is displayed?,G
images/small/be/bece41c7.jpg,What type of product is pictured?,Case
images/small/be/be3938f7.jpg,What shape is the product predominantly?,Rectangular
images/small/be/be3938f7.jpg,What season is suggested in the photo?,Summer
images/small/be/beff507d.jpg,What shape is the camera opening?,Circle
images/small/be/beff507d.jpg,What is the case's background color?,Black
images/small/be/be5038f8.jpg,What device type is depicted?,Phone
images/small/be/be5038f8.jpg,How many flowers are clearly visible?,Three
images/small/be/be3f2830.jpg,What is the prominent texture?,Woven
images/small/be/be3f2830.jpg,What color is dominant?,Gray
images/small/be/be9f7b05.jpg,What type of footwear is shown?,Oxfords
images/small/be/be9f7b05.jpg,What is the predominant color?,Black
images/small/be/bec18f82.jpg,What footwear is displayed?,Sneakers
images/small/be/bec18f82.jpg,What shape is the heel tab?,Triangle
images/small/be/be0d690e.jpg,What object features camera?,Case
images/small/be/be0d690e.jpg,What is the dominant color?,Blue
images/small/be/be8d1881.jpg,What type of plant is visible?,Foliage
images/small/be/be8d1881.jpg,What shape is the frame's overall outline?,Square
images/small/be/be324156.jpg,What is the main purpose of the product?,Toning
images/small/be/be324156.jpg,What brand is shown?,Belei
images/small/be/beec20fc.jpg,What footwear type is shown?,Flip-flops
images/small/be/beec20fc.jpg,What color are the soles?,Blue
images/small/be/bef67d6a.jpg,What season is represented by the orange square?,Autumn
images/small/be/bef67d6a.jpg,What shape is depicted in the yellow square?,Spiral
images/small/be/be391c8e.jpg,Is this a dual-lens camera?,Yes
images/small/be/be391c8e.jpg,What city's landmark is featured?,Paris
images/small/be/be504c46.jpg,What footwear category is shown?,Flats
images/small/be/be504c46.jpg,What shape is the toe?,Pointed
images/small/be/be350ae0.jpg,What specific type of shoe is this?,Oxfords
images/small/be/be350ae0.jpg,What is the lace color?,Brown
images/small/be/beb3bb6e.jpg,What is the primary exterior color?,White
images/small/be/beb3bb6e.jpg,Is the door open?,Yes
images/small/be/bed1fecd.jpg,What room contains the dresser?,Bedroom
images/small/be/bed1fecd.jpg,What shape is the clock?,Square
images/small/be/bea097e9.jpg,What finish is the handle?,Brushed
images/small/be/bea097e9.jpg,What color are the cabinets?,White
images/small/be/be1bd862.jpg,What specific type of product is shown?,Backpack
images/small/be/be1bd862.jpg,What color is the top?,Yellow
images/small/be/befa9f2f.jpg,What subject dominates the case's image?,Giraffes
images/small/be/befa9f2f.jpg,What time of day is depicted?,Sunset
images/small/be/beac4b89.jpg,What is the visible material's weave?,Plain
images/small/be/beac4b89.jpg,What is the texture's general appearance?,Rough
images/small/be/be3d9c11.jpg,What creature is primarily depicted?,Bird
images/small/be/be3d9c11.jpg,What shape is the camera?,Oval
images/small/be/be8d8ec3.jpg,What is the texture?,Grainy
images/small/be/be8d8ec3.jpg,Is the surface matte?,Yes
images/small/be/bedb86a6.jpg,What device is partially disassembled?,Mouse
images/small/be/bedb86a6.jpg,What shape is the mouse generally?,Oval
images/small/be/be5e4091.jpg,What is the background color?,Pink
images/small/be/be5e4091.jpg,What is the design featuring?,Ballerinas
images/small/be/be8a944d.jpg,What type shoe is shown?,Oxfords
images/small/be/be8a944d.jpg,What material appears dominant?,Suede
images/small/be/bee8ecb2.jpg,What is the footwear's primary color?,Black
images/small/be/bee8ecb2.jpg,What is the sole's color?,White
images/small/be/bec6f302.jpg,What is the height in inches?,Seventy-two
images/small/be/bec6f302.jpg,What is the shade of the fixture?,White
images/small/be/be61f6da.jpg,What shape is the speaker?,Cube
images/small/be/be61f6da.jpg,What color is the speaker?,Blue
images/small/b3/b3819c43.jpg,What is the product?,Loveseat
images/small/b3/b3819c43.jpg,What's the primary color?,Beige
images/small/b3/b3470a30.jpg,What specific type is the container?,Bottle
images/small/b3/b3470a30.jpg,What word is directly above 'BARK'?,CINNAMON
images/small/b3/b3857917.jpg,What type of adjustment is shown?,Height
images/small/b3/b3857917.jpg,How many monitors is it for?,Two
images/small/b3/b3dd9b0a.jpg,What item is pictured?,Case
images/small/b3/b3dd9b0a.jpg,What is the background mostly?,White
images/small/b3/b32b9468.jpg,What plant is printed?,Fiddleleaf
images/small/b3/b32b9468.jpg,Is there a camera?,Yes
images/small/b3/b3819090.jpg,What item is on the phone?,Heart
images/small/b3/b3819090.jpg,What shape is predominant?,Rectangle
images/small/b3/b3c74fe0.jpg,What condition does the image indicate?,Itching
images/small/b3/b3c74fe0.jpg,What shape represents the chafing condition?,Circle
images/small/b3/b3d63d25.jpg,What brand is displayed?,Nubeno
images/small/b3/b3d63d25.jpg,What is the color?,Brown
images/small/b3/b3dc8db2.jpg,What fruit is primarily pictured?,Watermelon
images/small/b3/b3dc8db2.jpg,What shape is the slice?,Triangular
images/small/b3/b3153159.jpg,What is the background plant?,Palm
images/small/b3/b3153159.jpg,What kind of logo is present?,Apple
images/small/b3/b3b6a6de.jpg,What is the dominant color?,Pink
images/small/b3/b3b6a6de.jpg,What is the design type?,Mandala
images/small/b3/b31b74b5.jpg,What jewelry type is depicted?,Necklace
images/small/b3/b31b74b5.jpg,What's the pendant's basic shape?,Circle
images/small/b3/b3cbbf99.jpg,What closure is visible?,Laces
images/small/b3/b3cbbf99.jpg,Are they mid-top?,Yes
images/small/b3/b3f29838.jpg,What shape is the handle?,Loop
images/small/b3/b3f29838.jpg,What color is the wagon?,Gray
images/small/b3/b3f864f5.jpg,What animal is featured?,Peacock
images/small/b3/b3f864f5.jpg,Is the phone case translucent?,No
images/small/b3/b361db91.jpg,What is the primary color of the handle?,Red
images/small/b3/b361db91.jpg,What is the product's function?,Sweeping
images/small/b3/b35c21e3.jpg,What shape is the multi-tool predominantly?,Curved
images/small/b3/b35c21e3.jpg,What is the pouch's closure type?,Velcro
images/small/b3/b3318fb5.jpg,What is the dominant pattern?,Grid
images/small/b3/b3318fb5.jpg,What fruit is partially visible?,Apple
images/small/b3/b35c4a60.jpg,What is the background color?,Black
images/small/b3/b35c4a60.jpg,What is the device shape?,Rectangle
images/small/b3/b3a9b1d6.jpg,What footwear is pictured?,Sneakers
images/small/b3/b3a9b1d6.jpg,What color are the laces?,Black
images/small/b3/b35c56a0.jpg,What type of mask is it?,Peel
images/small/b3/b35c56a0.jpg,What ingredient is present?,Charcoal
images/small/b3/b36d0a73.jpg,What object is covering the phone?,Tree
images/small/b3/b36d0a73.jpg,Is sunlight visible?,Yes
images/small/b3/b305ab27.jpg,What is the primary material of the set?,Fabric
images/small/b3/b305ab27.jpg,What geometric shape is repeated?,Circle
images/small/b3/b37c78a2.jpg,What is the product's main shape?,Rectangle
images/small/b3/b37c78a2.jpg,Is it transparent?,Yes
images/small/b3/b38a3f9e.jpg,Is condensation visible?,Yes
images/small/b3/b38a3f9e.jpg,What fruit is pictured?,Lemon
images/small/b3/b3c1e495.jpg,What shape is the file's cutout?,Rectangle
images/small/b3/b3c1e495.jpg,What type of fastener is present?,Prong
images/small/b3/b3753703.jpg,What kind of bread is shown?,Ciabatta
images/small/b3/b3753703.jpg,What is visible inside?,Olives
images/small/b3/b39bf209.jpg,Which brand is visible?,Vedaka
images/small/b3/b39bf209.jpg,What is the net weight?,500g
images/small/b3/b32fd43a.jpg,What is the color of the device?,Blue
images/small/b3/b32fd43a.jpg,What is the shape of the power bank?,Rectangle
images/small/b3/b314eda4.jpg,What season is referenced?,Summer
images/small/b3/b314eda4.jpg,Is there fruit?,Yes
images/small/b3/b3c99086.jpg,What is the product's purpose?,Protection
images/small/b3/b3c99086.jpg,What is the dominant color?,Pink
images/small/b3/b3e9ecc6.jpg,What is the table's depth?,900
images/small/b3/b3e9ecc6.jpg,What shape is the table's surface?,Rectangle
images/small/b3/b36fca75.jpg,What is the sole color?,Black
images/small/b3/b36fca75.jpg,Are straps present?,Yes
images/small/b3/b3cc8dbd.jpg,What shape is dominant?,Rectangular
images/small/b3/b3cc8dbd.jpg,What is the case's primary pattern?,Stars
images/small/b3/b3367e74.jpg,What shape are the knobs?,Round
images/small/b3/b3367e74.jpg,What is the primary material?,Wood
images/small/b3/b3dae912.jpg,What is the visible color?,Black
images/small/b3/b3dae912.jpg,Are the pieces interlocking?,Yes
images/small/b3/b3b3922a.jpg,What is the dominant color?,White
images/small/b3/b3b3922a.jpg,What shape is the object?,Rectangular
images/small/b3/b3ff5935.jpg,What shape is the phone's top corner?,Rounded
images/small/b3/b3ff5935.jpg,What material is the phone case primarily made of?,Silicon
images/small/b3/b370fe69.jpg,What unit is energy measured in?,kcal
images/small/b3/b370fe69.jpg,What value is listed for saturates?,Zero
images/small/b3/b3ee6db0.jpg,What type of product is this?,Wallet
images/small/b3/b3ee6db0.jpg,What is the wallet's dominant color?,Blue
images/small/b3/b3584e9c.jpg,What material is the faucet?,Metal
images/small/b3/b3584e9c.jpg,What tile pattern is visible?,Subway
images/small/b3/b3f89e83.jpg,What room is this product for?,Living
images/small/b3/b3f89e83.jpg,What is the dominant shape?,Rectangle
images/small/b3/b3f641c9.jpg,What word follows 'BEST' at the top?,QUALITY
images/small/b3/b3f641c9.jpg,What type of food is pictured?,Corn
images/small/b3/b3081ed9.jpg,What shape is the artwork?,Square
images/small/b3/b3081ed9.jpg,What is the artwork's dominant color?,Orange
images/small/b3/b324be60.jpg,What shape is the speaker?,Circle
images/small/b3/b324be60.jpg,What energy source besides batteries is shown?,Mains
images/small/b3/b3830554.jpg,What specific product is inside?,Tissue
images/small/b3/b3830554.jpg,What is the 3-ply feature called?,Quilted
images/small/b3/b3957571.jpg,What is the product's liquid form?,Clear
images/small/b3/b3957571.jpg,What type of alcohol is visible?,Ethyl
images/small/b3/b3f675d5.jpg,What is the bottle's color?,Amber
